Time,Throttle,RPM,Thrust,Fuel
65.03,29.03,4842,4,495.06
65.12,29.03,4898,3.99,495
65.21,29.03,4889,4.02,495.14
65.3,29.03,4850,4.01,496.08
65.38,29.03,4911,4.01,497.22
65.47,29.03,4934,4.06,495.48
65.56,29.03,4948,4.08,495.08
65.65,29.03,4927,4.09,495.7
65.74,29.03,4915,4.09,494.98
65.82,29.03,4930,4.09,496.08
65.91,29.03,4905,4.09,497.92
66,29.03,4919,4.09,498.21
66.09,29.03,4896,4.12,496.27
66.17,29.03,4889,4.1,496.02
66.26,29.03,4864,4.07,494.75
66.35,29.03,4822,4.04,495.47
66.44,29.03,4879,4.02,496.33
66.53,29.03,4923,4.05,494.05
66.62,29.03,4896,4.07,494.36
66.7,29.03,4978,4.09,495.37
66.79,29.03,4926,4.11,496.14
66.88,29.03,4937,4.1,495.46
66.97,29.03,4934,4.11,494.85
67.05,29.03,4926,4.12,494.29
67.14,29.03,4945,4.11,495.55
67.23,29.03,4919,4.1,494.46
67.32,29.03,4896,4.07,493.92
67.41,29.03,4886,4.04,494.1
67.49,29.03,4886,4,493.75
67.58,29.03,4867,4.01,494.82
67.67,29.03,4900,4.05,494.3
67.76,29.03,4908,4.07,494.24
67.85,29.03,4893,4.05,494.85
67.93,29.03,4868,4.06,493.42
68.02,29.03,4900,4.06,493.95
68.11,29.03,4911,4.09,494.26
68.2,29.03,4868,4.09,493.01
68.29,29.03,4880,4.04,493.4
68.37,29.03,4843,4.05,494.52
68.46,29.03,4873,4.03,494.01
68.55,29.03,4871,4.05,494.12
68.64,29.03,4854,4.04,493.34
68.73,29.03,4854,4.03,493.6
68.81,29.03,4871,4.05,494.86
68.9,29.03,4854,4.06,493.76
68.99,29.03,4884,4.05,492.81
69.08,29.03,4915,4.07,494.23
69.16,29.03,4919,4.08,496.17
69.25,29.03,4892,4.07,494.84
69.34,29.03,4910,4.06,493.9
69.43,29.03,4857,4.04,493.77
69.52,29.03,4904,4.01,495.54
69.6,29.03,4850,4.01,496.35
69.69,29.03,4850,3.98,495.19
69.78,29.03,4815,3.98,495.06
69.87,29.03,4826,3.96,495.12
69.96,29.03,4836,3.94,494.24
70.04,29.03,4812,3.95,494
70.13,29.03,4839,3.97,494.84
70.22,29.03,4825,3.99,495.87
70.31,29.03,4849,4,495.97
70.39,29.03,4857,4.01,494.36
70.48,29.03,4875,4.02,494.07
70.57,29.03,4826,3.98,494.2
70.66,29.03,4868,3.98,494.97
70.75,29.03,4833,4,493.49
70.83,29.03,4871,3.99,493.13
70.92,29.03,4882,4.03,495.03
71.01,29.03,4853,4.02,495.66
71.1,29.03,4851,4,494.08
71.19,29.03,4875,3.99,495.42
71.27,29.03,4872,4.01,495.91
71.36,29.03,4864,4.05,497.06
71.45,29.03,4882,4.07,494.03
71.54,29.03,4840,4.03,493.44
71.62,29.03,4890,4,493.44
71.71,29.03,4892,4.03,493.68
71.8,29.03,4940,4.06,492.97
71.89,29.03,4907,4.09,494.08
71.98,29.03,4857,4.05,495.03
72.06,29.03,4865,4,494.45
72.15,29.03,4829,3.98,493.07
72.24,29.03,4822,3.95,494.61
72.33,29.03,4836,3.96,493.68
72.42,29.03,4893,4.02,494.41
72.5,29.03,4880,4.04,494.72
72.59,29.03,4868,4.03,495.47
72.68,29.03,4879,4.02,493.07
72.77,29.03,4911,4.03,493.94
72.86,29.03,4847,4.03,494.17
72.94,29.03,4868,4.02,494.85
73.03,29.03,4904,4.04,495.11
73.12,29.03,4879,4.08,495.63
73.21,29.03,4864,4.07,495.8
73.29,29.03,4790,4.02,496.55
73.38,29.03,4819,3.94,495.86
73.47,29.03,4808,3.94,494.02
73.56,29.03,4833,3.94,492.72
73.65,29.03,4853,3.97,494
73.73,29.03,4875,4.01,494.05
73.82,29.03,4836,4.01,493.76
73.91,29.03,4770,3.96,495.06
74,29.03,4766,3.91,494.54
74.09,29.03,4800,3.9,493.98
74.17,29.03,4811,3.92,493.41
74.26,29.03,4804,3.92,492.59
74.35,29.03,4811,3.95,492.04
74.44,29.03,4830,3.98,490.87
74.53,29.03,4823,3.97,491.85
74.61,29.03,4808,3.93,493.45
74.7,29.03,4850,3.95,494.79
74.79,29.03,4847,3.98,493.6
74.88,29.03,4875,4.01,491.66
74.96,29.03,4847,4.01,493.4
75.05,29.03,4868,3.98,494.51
75.14,29.03,4875,4.01,495.86
75.23,29.03,4879,4.04,494.84
75.32,29.03,4919,4.06,494.07
75.41,29.03,4919,4.09,493.86
75.49,29.03,4907,4.09,494.71
75.58,29.03,4896,4.07,493.51
75.67,29.03,4941,4.07,492.41
75.76,29.03,4907,4.09,492.11
75.84,29.03,4907,4.07,493.75
75.93,29.03,4886,4.01,493.86
76.02,29.03,4897,4,493.76
76.11,29.03,4896,4.05,494.97
76.19,29.03,4923,4.08,494.9
76.28,29.03,4934,4.1,494.21
76.37,29.03,4919,4.09,494.83
76.46,29.03,4930,4.07,494.88
76.55,29.03,4922,4.08,496.43
76.63,29.03,4927,4.07,493.51
76.72,29.03,4904,4.06,491.61
76.81,29.03,4861,4.03,492.74
76.9,29.03,4827,3.97,493.11
76.99,29.03,4894,3.95,492.24
77.07,29.03,4868,3.98,493.51
77.16,29.03,4871,3.99,494.04
77.25,29.03,4926,4.01,492.91
77.34,29.03,4922,4.05,493.5
77.43,29.03,4890,4.02,492.32
77.51,29.03,4889,3.98,494.1
77.6,29.03,4896,4.01,495.31
77.69,29.03,4829,4,494.26
77.78,29.03,4864,3.98,492.84
77.86,29.03,4886,4.01,493.94
77.95,29.03,4857,4.03,493.63
78.04,29.03,4836,4.04,493.68
78.13,29.03,4847,4.02,494.58
78.22,29.03,4843,4.01,494.65
78.3,35.49,4844,4,493.44
78.39,35.49,4843,3.97,493.03
78.48,35.49,4915,4.01,495.43
78.57,35.49,4970,4.09,493.28
78.66,35.49,5007,4.16,493.63
78.74,35.49,5077,4.23,494.13
78.83,35.49,5104,4.33,496.45
78.92,35.49,5104,4.37,496.85
79.01,35.49,5128,4.39,495.87
79.1,35.49,5156,4.4,492.53
79.18,35.49,5168,4.41,492.58
79.27,35.49,5193,4.43,494.38
79.36,35.49,5164,4.43,493.39
79.45,35.49,5188,4.45,492.51
79.53,35.49,5217,4.5,492.31
79.62,35.49,5213,4.52,492.58
79.71,35.49,5226,4.54,492.76
79.8,35.49,5204,4.55,494.74
79.89,35.49,5209,4.55,494.91
79.98,35.49,5184,4.56,493.58
80.06,35.49,5200,4.53,493.43
80.15,35.49,5205,4.52,492.59
80.24,35.49,5193,4.54,492.54
80.33,35.49,5177,4.55,492.72
80.41,35.49,5124,4.51,492.91
80.5,35.49,5180,4.46,493.06
80.59,35.49,5156,4.47,493.99
80.68,35.49,5140,4.45,493.38
80.77,35.49,5180,4.45,493.36
80.85,35.49,5156,4.45,492.65
80.94,35.49,5180,4.45,492.12
81.03,35.49,5197,4.47,493.34
81.12,35.49,5176,4.49,493.97
81.2,35.49,5168,4.51,494.52
81.29,35.49,5153,4.5,494.71
81.38,35.49,5108,4.44,494.59
81.47,35.49,5120,4.43,493.92
81.56,35.49,5148,4.44,493.54
81.64,35.49,5145,4.45,492.91
81.73,35.49,5120,4.44,493.44
81.82,35.49,5149,4.46,493.54
81.91,35.49,5126,4.43,494.32
82,35.49,5137,4.44,494.53
82.08,35.49,5140,4.46,494.69
82.17,35.49,5119,4.44,494.85
82.26,35.49,5144,4.43,495.59
82.35,35.49,5172,4.45,494.87
82.43,35.49,5133,4.5,496.09
82.52,35.49,5120,4.46,494.61
82.61,35.49,5145,4.44,492.94
82.7,35.49,5112,4.47,493.95
82.79,35.49,5188,4.48,494.92
82.87,35.49,5149,4.52,493.98
82.96,35.49,5160,4.49,494.5
83.05,35.49,5128,4.47,493.86
83.14,35.49,5156,4.46,495
83.23,35.49,5204,4.5,495.24
83.31,35.49,5156,4.52,493.62
83.4,35.49,5178,4.49,493.93
83.49,35.49,5205,4.51,493.88
83.58,35.49,5185,4.54,493.63
83.67,35.49,5178,4.53,494.86
83.75,35.49,5164,4.5,494.71
83.84,35.49,5173,4.47,494.16
83.93,35.49,5139,4.49,493.23
84.02,35.49,5140,4.49,494.08
84.11,35.49,5149,4.49,494.28
84.19,35.49,5137,4.47,492
84.28,35.49,5177,4.48,491.79
84.37,35.49,5144,4.52,493.51
84.46,35.49,5125,4.48,493.06
84.54,35.49,5133,4.45,493.65
84.63,35.49,5104,4.44,494.76
84.72,35.49,5161,4.44,494.84
84.81,35.49,5164,4.48,493.57
84.9,35.49,5197,4.53,493.66
84.98,35.49,5197,4.56,494.9
85.07,35.49,5176,4.56,493.99
85.16,35.49,5169,4.52,494.59
85.25,35.49,5189,4.51,493.44
85.34,35.49,5209,4.54,493.54
85.42,35.49,5193,4.53,492.14
85.51,35.49,5141,4.51,492.68
85.6,35.49,5180,4.48,493.72
85.69,35.49,5140,4.46,493.19
85.78,35.49,5128,4.41,493.28
85.86,35.49,5123,4.41,492.63
85.95,35.49,5144,4.45,491.25
86.04,35.49,5133,4.48,491.55
86.13,35.49,5140,4.46,492.27
86.22,35.49,5120,4.43,492.91
86.3,35.49,5140,4.42,493.1
86.39,35.49,5128,4.42,492.02
86.48,35.49,5185,4.44,491.98
86.57,35.49,5168,4.5,493.45
86.65,35.49,5200,4.52,493.08
86.74,35.49,5169,4.51,491.48
86.83,35.49,5169,4.48,492.27
86.92,35.49,5140,4.46,491.75
87,35.49,5148,4.47,492.43
87.09,35.49,5124,4.45,492.02
87.18,35.49,5140,4.42,490.28
87.27,35.49,5168,4.44,491.85
87.36,35.49,5126,4.47,493.62
87.44,35.49,5108,4.43,493.22
87.53,35.49,5176,4.41,492.28
87.62,35.49,5180,4.48,493.18
87.71,35.49,5128,4.48,491.77
87.8,35.49,5132,4.43,491.93
87.88,35.49,5133,4.42,491.52
87.97,35.49,5093,4.42,491.1
88.06,35.49,5100,4.39,490.67
88.15,35.49,5140,4.42,491.93
88.24,35.49,5108,4.46,491.86
88.32,35.49,5104,4.43,492.03
88.41,35.49,5101,4.41,493.07
88.5,35.49,5152,4.41,493.07
88.59,35.49,5160,4.44,492.3
88.68,35.49,5133,4.44,492.82
88.76,35.49,5146,4.44,492.61
88.85,35.49,5157,4.49,490.64
88.94,35.49,5160,4.5,492.3
89.03,35.49,5180,4.49,493.68
89.11,35.49,5193,4.52,491.34
89.2,35.49,5217,4.56,490.86
89.29,35.49,5197,4.56,491.22
89.38,35.49,5157,4.53,491.13
89.47,35.49,5144,4.49,491.74
89.55,35.49,5137,4.49,494.43
89.64,35.49,5116,4.49,493.51
89.73,35.49,5096,4.46,491.45
89.82,35.49,5058,4.42,491.17
89.91,35.49,5081,4.39,492.69
89.99,35.49,5154,4.41,491.94
90.08,35.49,5153,4.49,490.94
90.17,35.49,5177,4.53,493.31
90.26,35.49,5176,4.55,494.52
90.35,35.49,5144,4.55,492.75
90.43,35.49,5149,4.52,491.69
90.52,35.49,5188,4.53,491.92
90.61,35.49,5151,4.54,492.94
90.7,35.49,5141,4.5,490.72
90.79,35.49,5153,4.51,490.18
90.87,35.49,5140,4.52,492.24
90.96,35.49,5124,4.5,492.52
91.05,35.49,5148,4.49,491.1
91.14,35.49,5149,4.49,490.71
91.22,35.49,5157,4.49,490.94
91.31,35.49,5116,4.51,491.03
91.4,35.49,5157,4.49,490.76
91.49,35.49,5152,4.49,491.13
91.58,35.49,5133,4.5,491.13
91.66,35.49,5165,4.48,489.89
91.75,35.49,5180,4.51,491.3
91.84,35.49,5119,4.49,492.15
91.93,35.49,5112,4.41,490.85
92.02,35.49,5132,4.38,490.05
92.1,35.49,5169,4.4,489.3
92.19,35.49,5116,4.44,489.89
92.28,35.49,5104,4.4,490.65
92.37,35.49,5116,4.4,490.75
92.46,35.49,5116,4.45,490.06
92.54,35.49,5116,4.46,491.53
92.63,35.49,5112,4.45,492.46
92.72,35.49,5054,4.44,491.36
92.81,35.49,5066,4.39,489.23
92.89,35.49,5046,4.41,491.35
92.98,35.49,5061,4.39,492.04
93.07,35.49,5078,4.37,493.03
93.16,35.49,5055,4.4,492.3
93.25,35.49,5134,4.43,491.63
93.33,35.49,5120,4.48,491.51
93.42,35.49,5136,4.49,491
93.51,35.49,5186,4.51,491.29
93.6,35.49,5140,4.53,490.64
93.68,35.49,5172,4.53,489.8
93.77,35.49,5128,4.53,489.57
93.86,35.49,5120,4.49,489.01
93.95,35.49,5165,4.5,489.49
94.04,35.49,5185,4.54,490.52
94.12,35.49,5189,4.58,491.45
94.21,35.49,5148,4.56,490.56
94.3,35.49,5180,4.51,489.44
94.39,35.49,5149,4.53,490.28
94.48,35.49,5128,4.51,489.02
94.56,35.49,5173,4.52,489.99
94.65,35.49,5175,4.56,490.14
94.74,35.49,5180,4.55,489.18
94.83,35.49,5153,4.56,489.53
94.92,35.49,5129,4.52,489.8
95,35.49,5120,4.47,490.12
95.09,35.49,5161,4.48,489.42
95.18,35.49,5181,4.52,489.36
95.27,35.49,5177,4.55,490.78
95.36,35.49,5175,4.53,492.11
95.44,35.49,5201,4.55,491.53
95.53,35.49,5137,4.57,491.14
95.62,35.49,5164,4.53,490.6
95.71,35.49,5173,4.57,490.44
95.79,35.49,5108,4.56,490.45
95.88,35.49,5112,4.48,490.52
95.97,35.49,5133,4.47,491.58
96.06,35.49,5143,4.49,491.37
96.15,35.49,5154,4.52,491.68
96.23,35.49,5156,4.54,489.96
96.32,35.49,5160,4.54,489.93
96.41,35.49,5133,4.53,490.85
96.5,35.49,5116,4.49,491.15
96.59,35.49,5108,4.48,490.39
96.67,35.49,5166,4.5,492.18
96.76,35.49,5152,4.56,492.84
96.85,35.49,5145,4.55,491.98
96.94,35.49,5172,4.54,490.47
97.03,35.49,5152,4.58,491.39
97.11,35.49,5144,4.57,491.62
97.2,35.49,5176,4.58,492.44
97.29,35.49,5176,4.6,491.83
97.38,35.49,5151,4.58,489.93
97.47,35.49,5144,4.54,489.77
97.55,35.49,5141,4.52,490.6
97.64,35.49,5122,4.5,490.55
97.73,35.49,5132,4.51,491.28
97.82,35.49,5141,4.54,491.98
97.9,35.49,5165,4.54,491.26
97.99,35.49,5169,4.55,491.61
98.08,35.49,5171,4.55,491.71
98.17,35.49,5152,4.55,489.23
98.26,35.49,5133,4.53,489.04
98.34,35.49,5172,4.5,489.31
98.43,35.49,5108,4.52,490.06
98.52,35.49,5120,4.45,491
98.61,35.49,5149,4.44,491.03
98.69,35.49,5108,4.46,490.24
98.78,35.49,5120,4.43,491.09
98.87,35.49,5160,4.47,490.47
98.96,35.49,5163,4.53,489.03
99.05,35.49,5200,4.55,489.9
99.13,35.49,5201,4.56,490.74
99.22,35.49,5165,4.57,490.79
99.31,35.49,5173,4.55,489.54
99.4,35.49,5148,4.55,488.68
99.49,35.49,5180,4.54,490.47
99.57,35.49,5192,4.54,489.38
99.66,35.49,5152,4.55,488.38
99.75,35.49,5141,4.52,491.18
99.84,35.49,5156,4.5,491.79
99.93,35.49,5124,4.49,491.26
100.01,35.49,5159,4.5,490.83
100.1,35.49,5160,4.51,490.63
100.19,35.49,5145,4.47,490.95
100.28,35.49,5152,4.49,491.18
100.37,35.49,5160,4.51,491.26
100.45,35.49,5148,4.5,490.39
100.54,35.49,5112,4.48,489.14
100.63,35.49,5128,4.47,488.19
100.72,35.49,5165,4.48,487.25
100.8,35.49,5160,4.5,488.55
100.89,35.49,5173,4.55,491.09
100.98,35.49,5176,4.56,491.38
101.07,35.49,5181,4.53,490.92
101.16,35.49,5144,4.53,489.18
101.24,35.49,5145,4.5,488.92
101.33,35.49,5144,4.5,489.36
101.42,35.49,5124,4.5,489.25
101.51,35.49,5141,4.46,490.24
101.6,35.49,5152,4.48,489.63
101.68,35.49,5169,4.51,488.95
101.77,35.49,5180,4.53,488.85
101.86,35.49,5152,4.54,490.12
101.95,35.49,5120,4.48,490.69
102.04,35.49,5136,4.46,489.96
102.12,35.49,5149,4.47,489.22
102.21,35.49,5124,4.47,489.85
102.3,35.49,5116,4.46,489.8
102.39,35.49,5120,4.45,490.26
102.48,35.49,5160,4.46,490.48
102.56,35.49,5116,4.49,492.53
102.65,35.49,5124,4.48,491.26
102.74,35.49,5140,4.5,488.7
102.83,35.49,5145,4.52,489.52
102.91,35.49,5120,4.5,489.4
103,35.49,5143,4.52,489.84
103.09,35.49,5134,4.55,490.13
103.18,35.49,5161,4.57,490.56
103.27,35.49,5149,4.6,490.63
103.35,35.49,5108,4.57,490.4
103.44,35.49,5108,4.52,490.79
103.53,35.49,5133,4.5,491.34
103.62,35.49,5161,4.54,490.22
103.71,35.49,5193,4.58,490.73
103.79,35.49,5144,4.59,491.46
103.88,35.49,5141,4.57,491.86
103.97,35.49,5120,4.51,490.97
104.06,35.49,5100,4.45,491.54
104.15,35.49,5140,4.46,491.67
104.23,35.49,5081,4.49,490.26
104.32,35.49,5133,4.47,490.47
104.41,35.49,5112,4.46,492.04
104.5,35.49,5149,4.47,490.34
104.58,35.49,5136,4.52,489.86
104.67,35.49,5193,4.55,490.03
104.76,35.49,5152,4.58,489.52
104.85,35.49,5167,4.57,491.01
104.94,35.49,5181,4.58,490.83
105.02,35.49,5185,4.6,490.82
105.11,35.49,5181,4.59,491.67
105.2,35.49,5153,4.57,492.3
105.29,35.49,5140,4.53,491.07
105.37,35.49,5136,4.52,490.25
105.46,35.49,5145,4.54,490.78
105.55,35.49,5144,4.55,490.32
105.64,35.49,5164,4.52,490.05
105.73,35.49,5164,4.53,489.35
105.81,35.49,5168,4.54,490.15
105.9,35.49,5124,4.5,489.87
105.99,35.49,5120,4.46,488.95
106.08,35.49,5099,4.46,489.24
106.17,35.49,5100,4.44,489.95
106.25,35.49,5112,4.43,489.86
106.34,35.49,5120,4.45,489.81
106.43,35.49,5065,4.46,488.52
106.52,35.49,5058,4.41,489.63
106.61,35.49,5092,4.43,489.29
106.69,35.49,5112,4.45,487.59
106.78,35.49,5141,4.47,488.45
106.87,35.49,5144,4.51,488.84
106.96,35.49,5112,4.48,488
107.04,35.49,5108,4.46,487.19
107.13,35.49,5105,4.45,488.16
107.22,35.49,5113,4.48,487.56
107.31,35.49,5161,4.5,489
107.4,35.49,5185,4.54,490.49
107.48,35.49,5164,4.54,490.36
107.57,35.49,5157,4.52,489.36
107.66,35.49,5132,4.55,487.74
107.75,35.49,5140,4.53,488.41
107.84,35.49,5128,4.5,489.17
107.92,35.49,5136,4.52,489.24
108.01,35.49,5140,4.52,489.13
108.1,35.49,5161,4.5,488.79
108.19,35.49,5173,4.51,487.84
108.28,35.49,5184,4.54,487.72
108.36,35.49,5184,4.56,488.85
108.45,35.49,5188,4.57,488.7
108.54,41.94,5157,4.56,489.55
108.63,41.94,5164,4.55,488.47
108.72,41.94,5239,4.59,487.97
108.8,41.94,5259,4.64,487.87
108.89,41.94,5272,4.66,487.16
108.98,41.94,5307,4.69,485.96
109.07,41.94,5334,4.74,487.91
109.16,41.94,5339,4.79,487.29
109.24,41.94,5305,4.81,488.28
109.33,41.94,5322,4.8,490.09
109.42,41.94,5276,4.79,489.01
109.51,41.94,5259,4.76,488.08
109.59,41.94,5322,4.81,486.99
109.68,41.94,5370,4.87,487.98
109.77,41.94,5348,4.88,488.79
109.86,41.94,5352,4.88,489.2
109.94,41.94,5335,4.88,489.24
110.03,41.94,5347,4.85,487.08
110.12,41.94,5313,4.81,486.82
110.21,41.94,5326,4.81,488.39
110.3,41.94,5305,4.84,486.98
110.38,41.94,5318,4.82,485.39
110.47,41.94,5321,4.81,485.87
110.56,41.94,5259,4.8,487.83
110.65,41.94,5255,4.76,488.35
110.74,41.94,5280,4.72,489.89
110.83,41.94,5301,4.73,488.89
110.91,41.94,5276,4.74,488.28
111,41.94,5313,4.72,487
111.09,41.94,5301,4.75,486.9
111.18,41.94,5246,4.71,486.55
111.26,41.94,5275,4.67,485.5
111.35,41.94,5294,4.68,486.25
111.44,41.94,5297,4.72,487.29
111.53,41.94,5304,4.73,486.23
111.61,41.94,5295,4.74,486.44
111.7,41.94,5296,4.76,486.67
111.79,41.94,5258,4.74,486.71
111.88,41.94,5297,4.73,487.05
111.97,41.94,5310,4.75,486.42
112.05,41.94,5241,4.73,486.25
112.14,41.94,5281,4.69,486.69
112.23,41.94,5331,4.74,486.72
112.32,41.94,5305,4.79,487.63
112.41,41.94,5344,4.82,487.28
112.49,41.94,5297,4.84,485.97
112.58,41.94,5313,4.79,486.99
112.67,41.94,5318,4.78,487.75
112.76,41.94,5267,4.78,488.57
112.85,41.94,5284,4.74,487.8
112.93,41.94,5326,4.76,486.57
113.02,41.94,5365,4.82,485.97
113.11,41.94,5343,4.85,487.3
113.2,41.94,5330,4.84,487.78
113.29,41.94,5339,4.82,487.08
113.37,41.94,5335,4.78,488.03
113.46,41.94,5296,4.74,488.63
113.55,41.94,5334,4.73,486.16
113.64,41.94,5339,4.76,487.17
113.73,41.94,5309,4.75,486.89
113.81,41.94,5318,4.73,486.73
113.9,41.94,5312,4.75,486.73
113.99,41.94,5296,4.71,487.37
114.08,41.94,5339,4.68,488.41
114.16,41.94,5309,4.66,485.48
114.25,41.94,5284,4.58,486.32
114.34,41.94,5301,4.58,486.8
114.43,41.94,5267,4.6,485.75
114.52,41.94,5318,4.57,487.18
114.6,41.94,5343,4.6,488.38
114.69,41.94,5309,4.62,486.73
114.78,41.94,5301,4.6,486.45
114.87,41.94,5326,4.6,487.27
114.96,41.94,5348,4.65,487
115.04,41.94,5339,4.69,487.58
115.13,41.94,5378,4.69,487.53
115.22,41.94,5318,4.69,488.82
115.31,41.94,5331,4.65,488.59
115.4,41.94,5267,4.62,488.78
115.48,41.94,5318,4.58,487.34
115.57,41.94,5299,4.61,488.51
115.66,41.94,5339,4.65,489.3
115.75,41.94,5343,4.7,487.3
115.83,41.94,5331,4.69,487.87
115.92,41.94,5317,4.69,488.76
116.01,41.94,5296,4.68,488.15
116.1,41.94,5313,4.64,487.02
116.18,41.94,5326,4.63,486.85
116.27,41.94,5310,4.61,485.52
116.36,41.94,5347,4.64,485.23
116.45,41.94,5347,4.69,487
116.54,41.94,5369,4.72,487.69
116.62,41.94,5317,4.75,487.78
116.71,41.94,5331,4.73,487.05
116.8,41.94,5321,4.72,489.22
116.89,41.94,5309,4.71,487.93
116.98,41.94,5297,4.72,487.73
117.06,41.94,5283,4.71,487.32
117.15,41.94,5322,4.71,487.13
117.24,41.94,5313,4.74,485.62
117.33,41.94,5289,4.75,485.5
117.42,41.94,5309,4.75,487.24
117.5,41.94,5330,4.77,487.37
117.59,41.94,5316,4.77,487.02
117.68,41.94,5334,4.78,487.01
117.77,41.94,5297,4.79,486.95
117.86,41.94,5309,4.77,486.33
117.94,41.94,5292,4.74,485.43
118.03,41.94,5288,4.7,485.62
118.12,41.94,5322,4.7,485.85
118.21,41.94,5322,4.74,487.38
118.29,41.94,5327,4.76,487.12
118.38,41.94,5300,4.77,487.65
118.47,41.94,5277,4.73,487.93
118.56,41.94,5302,4.7,486.87
118.65,41.94,5343,4.74,484.92
118.73,41.94,5296,4.75,485.74
118.82,41.94,5309,4.72,486.24
118.91,41.94,5339,4.74,486.32
119,41.94,5287,4.76,486.62
119.09,41.94,5284,4.72,486.24
119.17,41.94,5284,4.7,487.18
119.26,41.94,5326,4.72,487.34
119.35,41.94,5318,4.8,486.2
119.44,41.94,5334,4.82,485.93
119.53,41.94,5326,4.84,487.15
119.61,41.94,5338,4.84,487.35
119.7,41.94,5334,4.82,486.86
119.79,41.94,5292,4.76,486.95
119.88,41.94,5317,4.73,485.29
119.97,41.94,5344,4.77,487.36
120.05,41.94,5336,4.8,488.73
120.14,41.94,5322,4.79,486.46
120.23,41.94,5313,4.75,486.94
120.32,41.94,5322,4.73,487.1
120.4,41.94,5340,4.75,487.3
120.49,41.94,5296,4.78,485.72
120.58,41.94,5344,4.77,486.57
120.67,41.94,5396,4.81,486.23
120.75,41.94,5374,4.87,485.81
120.84,41.94,5368,4.88,485.75
120.93,41.94,5343,4.86,486.32
121.02,41.94,5349,4.81,487.41
121.11,41.94,5305,4.77,486.04
121.19,41.94,5305,4.77,486.25
121.28,41.94,5313,4.79,487.48
121.37,41.94,5343,4.81,486.92
121.46,41.94,5325,4.8,486.76
121.55,41.94,5313,4.77,485.43
121.63,41.94,5315,4.78,485.37
121.72,41.94,5309,4.81,486.34
121.81,41.94,5271,4.75,486.21
121.9,41.94,5309,4.72,485.15
121.99,41.94,5307,4.77,486.07
122.07,41.94,5326,4.77,486.66
122.16,41.94,5347,4.78,486.61
122.25,41.94,5335,4.79,486.73
122.34,41.94,5331,4.78,486.61
122.43,41.94,5348,4.8,486.51
122.51,41.94,5360,4.83,484.67
122.6,41.94,5313,4.81,485.12
122.69,41.94,5313,4.78,485.49
122.78,41.94,5352,4.8,483.76
122.86,41.94,5335,4.79,483.92
122.95,41.94,5309,4.75,486.1
123.04,41.94,5336,4.76,484.04
123.13,41.94,5343,4.79,482.73
123.22,41.94,5374,4.81,484.29
123.3,41.94,5353,4.82,484.58
123.39,41.94,5330,4.8,484.63
123.48,41.94,5334,4.78,482.68
123.57,41.94,5330,4.75,482.48
123.66,41.94,5326,4.74,484.24
123.74,41.94,5330,4.74,485.28
123.83,41.94,5318,4.73,484.45
123.92,41.94,5275,4.69,484.74
124.01,41.94,5280,4.64,484.45
124.1,41.94,5318,4.64,483.17
124.18,41.94,5356,4.68,486.22
124.27,41.94,5339,4.74,486.73
124.36,41.94,5356,4.77,484.76
124.45,41.94,5330,4.79,484.23
124.54,41.94,5309,4.77,483.31
124.62,41.94,5318,4.74,482.96
124.71,41.94,5312,4.73,484.38
124.8,41.94,5352,4.76,484.71
124.89,41.94,5365,4.81,485.26
124.97,41.94,5330,4.8,484.69
125.06,41.94,5360,4.77,484.06
125.15,41.94,5305,4.77,486.73
125.24,41.94,5312,4.73,488.19
125.33,41.94,5315,4.73,486.94
125.41,41.94,5335,4.74,484.67
125.5,41.94,5326,4.73,485.07
125.59,41.94,5342,4.75,484.55
125.68,41.94,5326,4.78,484.36
125.77,41.94,5334,4.78,485.38
125.85,41.94,5305,4.73,486.07
125.94,41.94,5330,4.72,487.73
126.03,41.94,5334,4.74,486.6
126.12,41.94,5322,4.75,485.49
126.21,41.94,5314,4.72,485.62
126.29,41.94,5314,4.69,486.28
126.38,41.94,5347,4.69,485.37
126.47,41.94,5370,4.75,484.99
126.56,41.94,5364,4.78,485.24
126.64,41.94,5352,4.76,486.75
126.73,41.94,5322,4.73,485.48
126.82,41.94,5340,4.73,484.83
126.91,41.94,5313,4.75,484.91
127,41.94,5356,4.75,485.35
127.08,41.94,5292,4.72,487.43
127.17,41.94,5306,4.7,487.1
127.26,41.94,5328,4.71,486.6
127.35,41.94,5330,4.72,485.69
127.43,41.94,5339,4.72,485.21
127.52,41.94,5352,4.74,484.48
127.61,41.94,5387,4.79,484.15
127.7,41.94,5352,4.81,485.74
127.79,41.94,5330,4.77,485.25
127.87,41.94,5352,4.76,485.92
127.96,41.94,5343,4.78,486.48
128.05,41.94,5326,4.77,485.24
128.14,41.94,5313,4.73,485.11
128.23,41.94,5348,4.74,486.73
128.31,41.94,5348,4.78,485.33
128.4,41.94,5360,4.81,483.38
128.49,41.94,5355,4.8,483.92
128.58,41.94,5278,4.79,484.18
128.67,41.94,5255,4.74,486.09
128.75,41.94,5280,4.66,485.65
128.84,41.94,5335,4.69,484.44
128.93,41.94,5318,4.77,484.08
129.02,41.94,5326,4.78,482.67
129.11,41.94,5326,4.77,483.98
129.19,41.94,5330,4.75,483.6
129.28,41.94,5313,4.78,483.38
129.37,41.94,5330,4.77,482.21
129.46,41.94,5356,4.78,482.72
129.54,41.94,5334,4.79,483.63
129.63,41.94,5360,4.77,483.98
129.72,41.94,5313,4.79,484.06
129.81,41.94,5292,4.78,483.49
